episode,reward
0,-206.09023294087837
1,-116.88139541151774
2,-123.91476436509824
3,-130.24935146062546
4,-108.87345169788006
5,-342.56427745876965
6,-80.22002498562138
7,-29.1533097014657
8,-155.18466696745298
9,-217.9827273541862
10,-64.65962646380545
11,-196.6985146986343
12,-65.65291661574334
13,-114.88760033997883
14,-79.59700925866174
15,-91.82059342217445
16,-104.49187522272811
17,-417.84150521471827
18,-100.18371253595615
19,-321.5422831709109
20,-353.7598381608588
21,-417.1431236929385
22,-121.77897171677878
23,-91.36572252856413
24,-98.82706554891752
25,-91.5637298067098
26,-84.69894070666386
27,-402.3870407172151
28,-111.99652406417121
29,-176.84580978480443
30,-117.43442954676557
31,-369.6819242092136
32,-107.3731691351411
33,-105.98715181104072
34,-78.33560772742877
35,-406.2432691482032
36,-120.82665446172635
37,-91.25298969925457
38,-114.53367262699348
39,-126.76764578567203
40,-53.0663356442613
41,-135.4218186521414
42,-91.38949900381573
43,-134.46015619527765
44,-226.88668325127094
45,-342.40412717995116
46,-20.19987128078681
47,-172.16753484715554
48,-107.77713218336301
49,-70.05522057251908
50,-192.74111249337471
51,-225.8320223610086
52,-97.34367506971927
53,-230.90127713889166
54,-143.64928713061272
55,-40.55067382619421
56,-60.7019057832449
57,-88.94031557906385
58,-121.0348202874233
59,-326.6459529706914
60,-82.1660272975078
61,-178.20530247317458
62,-115.6759145979073
63,-105.22826952227925
64,-133.73979615579483
65,-109.62585537391573
66,-110.05678384117752
67,-293.70845173643187
68,-178.67048590742536
69,-69.27973298354041
70,-122.86919611553935
71,-244.49097105644339
72,-186.19476983031575
73,-159.872053719571
74,-81.97638266818998
75,-70.51455467708297
76,-65.2916043619845
77,-118.67444616181533
78,-228.7913783800168
79,-126.94256021781334
80,-250.78330470013773
81,0.6519949475445515
82,-119.40620084998162
83,-140.2099326774815
84,-39.130853773993394
85,34.852622746432644
86,-130.67184438830355
87,-124.62488807798043
88,-64.62859777524568
89,-110.10404890476619
90,-65.24183812852962
91,-271.9333206837837
92,-98.08924928832072
93,-42.929340855745906
94,-134.65896356054975
95,-38.63572681653325
96,-89.70203370595544
97,-32.6689753505772
98,-56.07512389905875
99,-32.90214869631873
100,-113.10030489013917
101,-78.39562599406779
102,-89.61071120956836
103,-15.110145373127281
104,-102.46097490493787
105,-184.96688912840833
106,-234.41440224683546
107,-138.51841294710817
108,-92.17607578746815
109,-118.21283662512748
110,-70.56088035097862
111,-81.76322927666641
112,-80.51401173243515
113,-93.38460329278821
114,-83.04932796098277
115,-119.20899044179362
116,-92.76886022174172
117,-103.10307578400926
118,-76.6357028128752
119,-90.3903221717263
120,-72.35514152414396
121,-70.54864947517403
122,-240.52308063873778
123,-50.712874194351684
124,-83.01887233947672
125,-73.31368825494891
126,-107.73830541268187
127,-74.64918015881841
128,-47.461663456152735
129,-61.40517619988703
130,-104.78628483314428
131,-31.346536103191184
132,-135.3936887490411
133,-47.6875206922968
134,-78.75302371476836
135,-92.2833444541694
136,-38.05549738851761
137,-125.50967657004853
138,-90.51568085919025
139,-48.063149257459216
140,-248.24040303318657
141,-36.772469080354895
142,-48.41411436418308
143,-30.944905019609337
144,-82.18076867024124
145,-80.04654605233722
146,-112.43679145627792
147,-88.29622146058335
148,-120.34437984894274
149,-49.054646096014
150,-123.17713537744825
151,-122.35415013055382
152,-50.31747841686021
153,-104.18585435245059
154,-78.00434716750674
155,-182.66123023182888
156,-115.91661856565403
157,-125.94787670070083
158,-48.85005640227436
159,-68.79561964547554
160,-50.81182747482989
161,-84.85678942219688
162,-49.00039845776053
163,-126.1567788912258
164,-61.84475718080694
165,-38.32698746674329
166,-100.76857945465547
167,-40.08563116026373
168,-89.70874700428018
169,-66.62655296162882
170,-90.52297824745439
171,-155.90493266130193
172,-132.86251765343843
173,-37.98574427808748
174,-44.217367366541524
175,-50.61004482997621
176,-104.72375947470358
177,-49.94968712007925
178,-65.36791370211789
179,-34.622409142101205
180,-81.01110603814988
181,-40.198554795950855
182,-26.599043431094273
183,-69.47242152725138
184,-79.67756708697283
185,-31.759225164542627
186,-8.926449932452684
187,-62.52812454680239
188,-103.50883502774649
189,-65.58310415717284
190,-75.99772031316462
191,11.113401339642337
192,-66.05284312518299
193,-71.5707870663654
194,-68.23417257089491
195,-65.64356710795768
196,-36.17098872748143
197,-55.41751055922991
198,-4.897408520628616
199,-40.62928871520277
200,-84.92820176460413
201,-10.518537465196644
202,2.3531736149405305
203,-168.7985605823273
204,-183.4516108586554
205,-148.42993955867038
206,-108.76663958472432
207,-352.07011687488136
208,-156.42495336965032
209,-89.61868420450874
210,-49.98140892869439
211,-60.67071933702751
212,-8.951254775906847
213,-45.80154265807383
214,-158.14148564542933
215,-44.966196193177375
216,-64.53259668340839
217,-62.13248885923865
218,-15.477387760311544
219,-0.2252432603085026
220,-89.42787837527257
221,-49.09202296924309
222,-26.065102081762603
223,-104.87662489621216
224,-57.31198193570254
225,-61.00435614355769
226,-52.413776716421886
227,-133.3330698918464
228,-27.61221217204971
229,-45.57067380083561
230,-25.218963092805552
231,-92.78248476199761
232,-41.140276299349196
233,-71.12280597900074
234,-84.2042573182799
235,-66.33070764011445
236,-88.03001273150257
237,-46.133162280905054
238,-381.1634859806958
239,-169.0273133727787
240,-17.856720247809093
241,-198.68988003432275
242,-69.52075458551306
243,-118.42214027588801
244,-57.71700535326521
245,13.052425052734932
246,-24.411171729074766
