episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-260.48937952451877
5,-106.909207253247
6,-109.5416126464702
7,-132.61079041891904
8,-115.50061635681536
9,-77.39806761070355
10,-87.48758075531894
11,-114.98882493564678
12,-86.48928907349267
13,-231.50910010676824
14,-154.04539153548575
15,-91.91460394727105
16,-9.585115190454587
17,-91.22900619665212
18,-51.65136566155239
19,-101.41152873023121
20,-143.6429432661505
21,-66.26493774684718
22,-419.204124383804
23,-190.27296676893087
24,-83.4134784164537
25,-75.78207680378074
26,-172.03730921345473
27,-124.60930106331601
28,-54.00857861279471
29,-253.7912116173449
30,-231.68756765937962
31,-90.46747224994388
32,-226.44717033491125
33,-121.47959414836323
34,-101.35044479710581
35,-60.11464250569081
36,-126.90819233660818
37,-178.95981564056777
38,-129.6052636815852
39,-139.94682300486897
40,-193.30449089444636
41,-343.18805677190284
42,-23.652940426596842
43,-224.94233092892011
44,-179.20605328665727
45,-178.65538824786648
46,-535.929393309078
47,-156.27531107505246
48,-72.16241686432234
49,-256.05628502555015
50,-83.9811053259458
51,-34.37822202026419
52,-15.965206779566998
53,-118.79757993231331
54,-88.79663611290314
55,-192.2743989776667
56,-78.22376836807504
57,-73.27183394140476
58,-102.77813588180071
59,-110.52096813677551
60,-84.12863818586055
61,-123.36837495300261
62,-71.47114269474591
63,-78.07284227011908
64,-142.89036616777653
65,-121.6316240930151
66,-17.461208505780675
67,-132.6211479880995
68,-139.0493728270522
69,-115.28945395757137
70,-61.22911668757814
71,-89.82774743110093
72,-73.04877063033102
73,-154.5827346939944
74,-16.70136133457649
75,-114.51817835222496
76,-117.11912983471217
77,-146.51828243587323
78,-56.02259717403905
79,-114.35295399572857
80,-63.60137480210851
81,-67.20507883957717
82,-54.44170626705858
83,-71.64887936044862
84,-54.273027043410224
85,-50.66639467826762
86,-41.66801640225201
87,-184.52583022565636
88,-87.40591585791731
89,-56.013065823108505
90,-94.6693683064987
91,-71.0985683367102
92,-19.39393875657501
93,-57.70931835875994
94,59.45296251668185
95,-52.00720205554685
96,-44.90393670974052
97,-24.49933386226307
98,-53.99004095863984
99,-0.7487748643172125
100,-30.824213884667955
101,-213.31845621892424
102,-37.50560124188053
103,-110.12632403040669
104,-44.87234539809441
105,-36.94295712821412
106,-31.347471784417237
107,-25.89320267034148
108,-3.6145320513604986
109,-68.01283111631435
110,-46.48830820041202
111,3.4789544042032645
112,-266.6736044616842
113,-255.1553969471363
114,-197.5099148242274
115,-249.7688135010584
116,-214.9046723846929
117,-31.343214536218774
118,-17.18202093045177
119,-15.22924167308824
120,-0.3532697337143702
121,-362.24139297880555
122,16.481010315901415
123,17.33878678030736
124,33.08197037246134
125,-134.07340455305976
126,26.203876241926068
127,-0.3978771698724408
128,-41.564744615187635
129,-0.4617500459942132
130,33.62103709360689
131,-13.776145415232108
132,-148.82535255631825
133,-94.12158803127903
134,88.69303532971901
135,-294.88761417954856
136,-30.568783111874822
137,-85.98929233361982
138,4.500672745544844
139,27.511436902589292
140,40.586649984022245
141,-33.65676071416565
142,-172.98437994104972
143,150.70755021055976
144,-23.733266615465865
145,-0.35308111652442165
146,60.372504601127496
147,15.030176992083824
148,114.64725644500534
149,-14.668188461503647
150,108.36339868040169
151,76.99172180804655
152,-44.615430808966565
153,-46.29719138080488
154,-318.62573809475714
155,-202.8555921534113
156,79.80069540620391
157,-130.51474770712076
158,-25.531899297385806
159,-109.2654193017293
160,194.969057129174
161,253.75865131811523
162,81.49847030939353
163,85.96083097903748
164,187.48164557017793
165,106.32050579591584
166,106.47607670089509
167,64.08083940910159
168,31.684186807916213
169,-39.68631199320892
170,288.8637055366038
171,-15.917986429226989
172,-72.5245766432476
173,74.40119562373503
174,223.08366834937988
175,199.6356583706083
176,185.34520381848313
177,155.19543471279553
178,223.9172031793138
179,197.47845641989556
180,244.82931928567837
181,233.11452090585922
