episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-246.52483563999266
5,-127.52343847071377
6,-304.49767774502016
7,-129.1188032099704
8,-254.1990370937907
9,-126.44584086573866
10,-173.13253183774916
11,-241.63312220660313
12,-261.36728822160734
13,-117.99993116627633
14,-100.63821841520351
15,-115.83848522794567
16,-88.23597815064142
17,-64.76273396643214
18,-231.30990998319464
19,-195.9049295638349
20,-63.527342083803305
21,-76.70751685911989
22,-54.97108057273747
23,-136.62062657859835
24,-64.4774623499482
25,-45.842944493313496
26,-100.98229433901611
27,-178.30521813986442
28,-142.35503863152792
29,-141.18706611632575
30,-312.7218608953662
31,-230.80969181965068
32,-100.38544976642373
33,-128.72919677221603
34,-105.5607961038829
35,-239.02574893207725
36,-76.92225663866753
37,-119.52053405245903
38,-317.30505686793833
39,-348.5099053647155
40,-233.84403310517553
41,-415.1316556562512
42,-208.27576307806504
43,-72.91069886257378
44,-78.7153450507407
45,-356.8155781793104
46,-125.39625462473076
47,-97.94683801578674
48,-199.7880317925409
49,-71.60675813472055
50,-187.55925964761713
51,-256.08020727106566
52,-59.68602611098901
53,-59.81273229264576
54,-52.58369030813988
55,-48.877772574275
56,-83.93918203635192
57,-105.54698473511621
58,-137.01113840622605
59,-356.24063854702797
60,-98.45845592591247
61,-374.87850984296483
62,-57.76858945513126
63,-76.0059237220785
64,-72.48811797566054
65,-138.688168757985
66,-156.86829792769146
67,-145.98943261417415
68,38.37321497798342
69,-169.06014194452086
70,-213.6006749875283
71,-114.4264779773201
72,-81.15825098168759
73,-75.22930006304047
74,-91.56979445237226
75,-77.5606065735455
76,-97.76609563158367
77,-106.04383614586969
78,-81.08168834312228
79,-149.75652395457595
80,-72.7925475758771
81,-271.9600813794793
82,-112.03482988407372
83,-44.469852641652416
84,-131.05562024830007
85,-6.3622119504398995
86,-104.72909588812753
87,-122.57123301461458
88,-174.51443962539003
89,-127.25213524001381
90,-146.95551915709888
91,-119.81605707600092
92,-96.50879850874875
93,-62.90381349820727
94,-122.7483905482764
95,-85.7022257546774
96,-71.62778932904922
97,-143.70137088062674
98,-125.14777792156897
99,-128.32739326601416
100,-77.11331133357217
101,-91.2490603619429
102,-95.19028026267766
103,-121.18981680433149
104,-39.79606962128963
105,-98.50235714018454
106,-89.35587781272798
107,-95.31057350319493
108,-61.07005889274689
109,-133.4463485713888
110,-265.1985093667475
111,-53.912984621197296
112,-78.11293577850259
113,-110.4378283303133
114,-93.91521882743345
115,-5.973924719360895
116,-82.95262871275223
117,-157.87270740291643
118,-101.49279939486544
119,-81.43145965510932
120,-103.20626585198217
121,-20.01331205589402
122,-134.48453486137691
123,-71.88402946604778
124,-116.54694047736783
125,-192.63444298166866
126,-187.78599691721274
127,-92.08252312294137
128,-112.01247861217418
129,-84.78194353773033
130,-76.50337780128858
131,-262.65538842971876
132,-62.72030359879524
133,29.545425413782482
134,-121.52516601181424
135,-66.21017814372533
136,-66.21716678233588
137,-43.09846385623005
138,-68.43395265886795
139,-133.65175420284731
140,-115.11600409470546
141,-121.67986053198729
142,-80.6018865687079
143,-59.522824963944274
144,-104.20639626485149
145,-73.13526235149888
146,-73.39971152018401
147,-104.57458769757089
148,-92.44755667640953
149,-69.53159096908438
150,-104.00257323264523
151,-228.0095379256049
152,-77.09516860752731
153,-86.1213335965078
154,-51.378868120084476
155,-48.823165807688184
156,-68.13928630005063
157,-55.157053603663186
158,-78.65509920311385
159,-133.6653730906641
160,-134.26204735082675
161,-101.5971107646929
162,-30.427241466588043
163,-43.28137018601211
164,-281.06489034922356
165,-85.99698555180419
166,-24.934837462338393
167,-17.674402522021396
168,-21.271718803884724
169,-64.21269565071609
170,-84.71053164249908
171,-45.917826795976296
172,31.04574944809451
173,-75.97987942168338
174,-20.96602476998116
175,-99.25437914340142
176,-68.16706330461518
177,2.7823233925956856
178,-30.003672359425295
