episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-270.22558083078366
5,-122.17406221090614
6,-82.77667958705413
7,-253.2053391947935
8,-254.1990370937907
9,-126.44584086573866
10,-173.13253183774916
11,-267.3418824505356
12,-131.43723109618003
13,-256.14127160755424
14,-107.23681559294323
15,-112.96748594245982
16,-120.03404691953142
17,-322.8460863386175
18,-157.61338410781255
19,-86.84082013176494
20,-70.76293419920034
21,-90.1763193633021
22,-111.1303488456441
23,-67.75348006956881
24,-233.3778928010817
25,-187.87273542235582
26,-315.80413924534116
27,-110.83622303133833
28,-369.5850116323475
29,-104.4361043040546
30,-58.46057895883753
31,-63.334795575613626
32,-48.92138922398285
33,-78.8854299603903
34,-244.4330618571188
35,-199.4795577863719
36,-144.53587025209947
37,-220.82234327287782
38,-371.69299234616125
39,-137.63496381329475
40,-123.89310782409423
41,-175.31352349471243
42,-259.82159645795167
43,-189.61570096719788
44,-100.07858343390114
45,-38.62638902010126
46,-57.35176435159545
47,-248.4651909246076
48,5.378232000977732
49,-33.734447040957974
50,-31.15353811099766
51,-347.60059863737416
52,-112.22499976854802
53,-177.04512701539977
54,-203.32195021863697
55,-121.78927071350546
56,-74.46433163004039
57,-32.287713922899314
58,-120.19760311020951
59,-192.22923777224912
60,-355.03620525330575
61,-170.66566947450758
62,-46.763085404166205
63,-91.72851777801306
64,-238.57197634846116
65,-47.28278208571561
66,-73.41691396174832
67,-104.74094333820905
68,9.59274097419835
69,-111.52088921072884
70,-231.27611549449225
71,-164.62318504725226
72,-166.19980005859202
73,-149.19893239429098
74,-92.04373233370558
75,-42.294334684077825
76,-73.39312312880728
77,-233.40250426121193
78,-147.521954706089
79,-102.35138707632622
80,-209.65656534152146
81,-240.01083349936658
82,-94.49159309164851
83,-92.71273275174117
84,-226.81108497796862
85,-274.63613350876057
86,-65.91971446397902
87,-74.36190247091479
88,9.960256038800182
89,-78.03061659384514
90,-108.35691848010637
91,-15.823481438837817
92,-104.77582752095867
93,-126.01506932022426
94,-90.46855033463751
95,-153.8463508815403
96,-167.68197672050394
97,-113.86265436831579
98,-350.73246631193933
99,-152.52267328286618
100,-171.90736433068588
101,-245.01798647456857
102,-247.9091027341065
103,-96.77805252042654
104,-244.64448486024813
105,-202.44696319771128
106,-190.64117702847324
107,-203.093093138667
108,-51.09313537576675
109,-9.716025509758154
110,-200.5050084616359
111,-145.25972430041483
112,-75.41840863539508
113,-104.33073713646611
114,-166.77497296531897
115,-172.7462042402218
116,-118.55327569650196
117,-122.84195280283674
118,-275.7195174346448
119,-33.33740981964792
120,-176.87675905547778
121,-49.76316925209714
122,-173.62182593424916
123,1.886445209798552
124,-63.656697162366385
125,-366.6290415033392
126,-101.15884278838082
127,-167.2308044202273
128,-150.33448589397102
129,-120.6715860910747
130,-198.6861272900258
131,-141.522033928141
132,10.591247841420994
133,-116.96399420122378
134,-97.14599299984269
135,-71.25272689627994
136,-77.55954377096229
137,-94.77480955076113
138,-113.99326770760275
139,-101.95723518896115
140,-76.51206114628638
141,-78.37418175243137
142,-97.75589117950842
143,-88.40633039914282
144,-91.59428262048128
145,-72.90825041075566
146,-163.797413682372
147,-91.33176031125836
148,-287.68419515232995
149,-82.0050717371223
150,-61.63892658043998
151,-91.09902549814836
152,-61.325659067386425
153,-125.08925139512502
154,-0.9991674909257142
155,-99.76398983048394
156,-118.21799448620968
157,-151.07035616804714
158,-6.24693298278963
159,4.990464564616573
160,-46.15818074180578
161,-58.62719190826344
162,-69.01937876158792
163,-160.1827041820991
164,-107.59923636197982
165,-36.162167818762526
166,-54.280143645880166
167,-132.2391869608648
168,-110.59214368912714
169,-151.07595462748884
170,50.68986310630055
171,-75.59223382337096
172,-240.2658911014713
173,-189.2612572126878
174,-119.65281972887405
175,-44.06358237432618
176,-126.50826860428796
177,-156.57329863996915
178,-117.13053674299493
