episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-157.3069601525131
4,-71.91912787823577
5,-144.8579773115988
6,-154.67066134487337
7,-129.1188032099704
8,-251.89680425497187
9,-361.1427127512753
10,-115.39655220408862
11,-156.69220336339467
12,-109.82867326507272
13,-164.87203725801814
14,-377.78719262049356
15,-106.17935405517876
16,-294.45512927531456
17,-83.0562605239983
18,-280.6907856856294
19,-278.775827191566
20,-95.13172155314602
21,-147.23800317396083
22,-130.31020940991738
23,-87.36698937812707
24,-68.6724636268096
25,-156.64072017979223
26,-180.72115606005354
27,-180.0330972512461
28,-151.74850092965343
29,-87.84105941451506
30,-42.742408966949384
31,-106.52165476579836
32,-126.6225603773036
33,-82.1184934310035
34,-113.74823306765353
35,-98.31102519472583
36,-33.999977165754004
37,-43.562984470759716
38,-243.04548928983476
39,-95.07723521526584
40,-187.56153349056268
41,-220.12795818165097
42,-121.72317980240601
43,-136.30069126363406
44,-117.72722273878236
45,-57.774568379447366
46,-100.72304617331315
47,-164.98645221121683
48,-139.93713276312113
49,67.92256531994225
50,-116.63851886952943
51,-267.98078628220037
52,-87.79208886276167
53,-88.3134592317343
54,-114.79256628916556
55,-146.6916729034072
56,-125.14140390777204
57,-102.6563111613551
58,-133.52780729454435
59,-53.40300458205356
60,-76.91006977624929
61,-98.93295853649452
62,-78.48281143633298
63,-167.5870940645769
64,-203.23920992326242
65,-98.94872000161494
66,5.026316710861948
67,-217.30522611760057
68,-235.36206944728565
69,-327.8294866521528
70,-146.35890113888667
71,-75.48463174705702
72,-220.34518196992553
73,-82.49667075443111
74,-85.31790279902292
75,-180.58596313621473
76,-123.46524593544237
77,-112.8255170146252
78,-243.04634345594704
79,-81.23351286679829
80,-107.45163662302011
81,-80.72731099135024
82,-103.70063281008859
83,-87.5878064582906
84,-196.86304425168123
85,-95.07446996484732
86,-173.12484886715868
87,-111.24669198253099
88,-112.60341872212649
89,-89.41301262230071
90,-42.99509850063788
91,-90.6030976960641
92,-457.2365657532613
93,-158.81955713381018
94,-241.96920840379448
95,-203.62169801142113
96,-305.6005620322299
97,-32.4192944138634
98,-165.88297320519308
99,-71.22867026403635
100,-161.9010179217952
101,-86.96673265503033
102,-32.875378927409216
103,-300.59686227743543
104,-111.11287632190052
105,-87.77403685361065
106,-232.33650080714457
107,-102.28021021482125
108,-86.15643812260357
109,-119.57147720983453
110,-155.69308996166924
111,-248.8966319244845
112,-241.2113822083463
113,-177.25458513431346
114,-111.51972866721177
115,-112.15869126206509
116,-78.6992683747679
117,-221.25521577176625
118,-146.780112707277
119,-71.00464170839471
120,-101.14657484865361
121,-174.21612877369745
122,-92.27816465782445
123,-238.8333017994663
124,-142.7101852796098
125,-98.45165793844495
126,-87.59108896395898
127,11.286582338635085
128,-51.07888167758837
129,-317.70353441533996
130,-73.58246367126536
131,-62.94440868547832
132,-45.89187375919818
133,-256.29476536434663
134,-111.73892273996702
135,-248.81818129617818
136,-345.93499656225003
137,-93.80216656150388
138,-104.08286510311603
139,-82.89524860228593
140,-56.09702149612571
141,-99.90362506912584
142,-102.95563364372518
143,-104.8338045130708
144,-75.49844468023645
145,-67.57279552012926
146,-47.3538488084547
147,-96.96757858669284
148,-108.07269844973757
149,-120.95242730171577
150,-131.2875404938787
151,-74.89506916679531
152,-103.93336622274113
153,-93.86254912499112
154,-226.79961507840875
155,-42.351975080672034
156,-75.25071590988067
157,-87.74576853604741
158,-141.69226537677764
159,-75.72711303027756
160,-79.08531331422054
161,-144.45663984896828
162,-229.86430759934944
163,-105.67186160929666
164,-79.94464714468802
165,-145.66820457033052
166,-176.98283878962377
167,-136.16305650658242
168,-92.34738547394295
169,-168.38069920309448
170,-122.58915336783892
171,-81.32487659682063
172,-54.4521337327747
173,25.383688577758633
174,-133.39499270468747
175,-92.94444424587758
176,-139.15401862017538
177,-66.80139152671453
178,-74.1630938917254
