episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-260.48937952451877
5,-106.909207253247
6,-109.5416126464702
7,-132.61079041891904
8,-115.50061635681536
9,-77.39806761070355
10,-87.48758075531894
11,-114.98882493564678
12,-86.48928907349267
13,-269.5860676030003
14,-154.04539153548575
15,-91.91460394727105
16,-9.585115190454587
17,-91.22900619665212
18,-51.65136566155239
19,-101.41152873023121
20,-185.26512826760822
21,-173.24093972495723
22,-388.95114649160047
23,-90.0023501544823
24,-289.7349264485966
25,-122.66876460909992
26,-183.7987503979444
27,-139.4362596048375
28,-114.07643411401948
29,-50.49115250609955
30,-282.3386999875519
31,-242.71892370715793
32,-162.14471152970987
33,-185.6455736643555
34,-84.54505228378567
35,-192.21253541837473
36,-236.5200105551552
37,-389.2122405453078
38,-131.09948713836894
39,-131.5778113042234
40,-76.52050181084746
41,-251.21967376899076
42,-241.80644721272392
43,-119.45542079068468
44,-57.9521121889907
45,-196.293516482058
46,-70.11216895020915
47,-39.85016674601877
48,-136.71217152330405
49,-76.28710294075545
50,-220.20337725618074
51,-101.12489069415251
52,-69.57902603539979
53,-253.34302576663575
54,-47.68865157934714
55,-116.19405672774319
56,-148.01557454759094
57,-92.42451618273134
58,-198.44582175839378
59,-53.03896372071506
60,-81.28520071017958
61,-52.026031197946395
62,-63.630613401033855
63,-130.90894635151622
64,-50.40534176471637
65,-80.91188315519224
66,-42.28318375454458
67,-72.57460902297406
68,-107.97529535545506
69,-25.263383248221132
70,-100.14333555031513
71,-54.89712735171682
72,-77.76415072056197
73,-109.43257530681451
74,-81.33413101035342
75,-97.51066253287658
76,-139.08143823658133
77,-16.529235309883063
78,-139.418013040645
79,-197.91752558450654
80,-35.18102187476738
81,-84.2243021917717
82,-69.63689162869251
83,-19.52896495854968
84,-89.90214170958404
85,-126.90776198194965
86,-146.55629450076142
87,-72.86417416756996
88,-158.52280770125532
89,-61.43645160461779
90,-67.58853935027486
91,-225.63141604508814
92,-59.07573622185975
93,-56.38170196483314
94,-29.56002756575073
95,0.13421445092818374
96,-150.66756314586905
97,-81.21921285014648
98,-111.79976957295996
99,-309.3006955828291
100,45.7123927410172
101,-112.54101273980815
102,-86.41865795877837
103,-57.341152276418235
104,-28.293228285087935
105,-17.345567755204158
106,-21.47857105325413
107,-44.895016902729665
108,-28.55432613925032
109,-34.62617830518968
110,-69.53929899074197
111,10.098043800885335
112,-79.32333798495173
113,-127.89913393115764
114,-43.1344697500526
115,-47.37928010870674
116,32.92828087155846
117,-24.054266152237446
118,-16.558738414896666
119,-48.72738743975202
120,-81.58031055287952
121,-99.89537794952912
122,-83.15042162558748
123,18.00692487284778
124,-6.53701199505754
125,-43.39151171667466
126,-289.38763677713894
127,5.995443428418683
128,25.928619307062448
129,-1.7866242562316046
130,28.172908590957135
131,-24.402425746241363
132,-43.78823861126939
133,69.23890311116585
134,-174.7692265157725
135,-49.78752205078088
136,-141.3058765902073
137,92.60027913128752
138,-257.31153967496925
139,-34.0281185372809
140,57.18446868101437
141,-53.04327696938694
142,-169.21814979824876
143,-182.5385701950152
144,24.825463995967933
145,-175.70593279172218
146,109.74978479088475
147,86.67017532246531
148,22.160020140787225
149,-31.203541624456122
150,-51.68848501081219
151,-131.3417803445467
152,-190.40302862616088
153,21.777388198682374
154,28.469417903011617
155,-10.441309560647355
156,40.687633902851715
157,41.19574332781431
158,19.380359235560036
159,7.5950795980492485
160,128.88782961365752
161,59.8973528112852
162,29.188047447453865
163,63.52426030253344
164,61.03270837480496
165,28.56354878993992
166,73.51560292835073
167,48.92959929542812
168,58.56556510716344
169,19.349880651631015
170,-68.32389817564123
171,-29.382272670244777
172,28.894052123176184
173,197.12785318925683
174,48.941251074099824
175,-8.299924708795713
176,139.9904795655857
177,174.1607636552448
178,14.216024073214783
179,251.93520501595358
180,-15.090859048703939
181,198.86557702304378
