episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,49.545665201073135
4,-135.76011152848506
5,-128.52206640597018
6,-95.85630008366769
7,-118.70460888986781
8,-149.3555613827856
9,-50.01865237394563
10,-155.68057683784846
11,-125.20570139908665
12,-208.8022580419567
13,-86.8850347129177
14,-34.03374586122078
15,-184.86300587900794
16,-138.11848339056377
17,-190.6042551574813
18,-140.99494754807426
19,-121.07817985293295
20,-210.95805571694052
21,-205.95724581523496
22,-94.85624456582137
23,-88.87645899309528
24,-127.40836008301727
25,-168.75843186158914
26,-61.30082198208204
27,-92.79051249407581
28,-106.1261320874482
29,-72.0185617704736
30,-107.58058470825492
31,-133.419108678652
32,29.582223723005
33,-186.75908831896976
34,-160.66510147510382
35,-44.85260232630089
36,-334.887250760823
37,-136.13726775104425
38,-92.49106017093429
39,-295.5223670894186
40,-48.47726687149195
41,-57.89447269224874
42,-358.09676373908377
43,-240.1096352594335
44,-284.2889164089564
45,-328.5888622092199
46,-164.23314354451452
47,-98.90396334201833
48,-161.85871652821692
49,-96.54743623062447
50,-272.2562316495296
51,-147.37996771376444
52,-293.5491913784791
53,-370.7561820234748
54,-272.8105188591046
55,-274.28086225480666
56,-286.5808467046105
57,-219.61084378945867
58,-63.914731129074994
59,-204.02458642921277
60,-171.01494412034225
61,-96.2316416097775
62,-236.4086807289744
63,-106.88821882400853
64,-153.55561965989963
65,-116.22824456199437
66,-60.54210912713707
67,-130.35182484196594
68,-60.84186374633228
69,-164.87982574479904
70,-155.1072160251967
71,-175.24544862180474
72,0.31068710299551117
73,9.459053131091334
74,-126.3539565586444
75,4.426509100355137
76,63.06261308776119
77,116.68703014536682
78,30.881235318389155
79,58.86795706855754
80,292.62993308598755
81,-5.9696926496247045
82,-133.3275565986611
83,121.30752692999194
84,168.14042117120024
85,-375.7536511818291
86,147.93370734616747
87,-107.12710959468347
88,48.40322593945394
89,159.47193023778698
90,-6.244830601114784
91,24.38241826597625
92,153.99936086559978
93,-74.07137666580968
94,-3.748314799738523
95,221.9224260015689
96,-33.32979674818556
97,174.6481681290412
98,-187.24509171607383
99,-315.00131933438684
100,217.49113000189135
101,-137.15885006617475
102,210.3979259516622
103,213.6768729511811
104,268.0712731660012
105,204.87511796246247
106,239.62026284676762
107,224.84558445760365
108,193.39659022969335
109,228.1074787907299
110,-94.86749768839518
111,184.82791808461954
112,-110.94559846482768
113,220.38862106791728
114,-98.02601627158866
115,-66.0891318565193
116,-27.9120104090086
117,180.69093456474218
118,-52.41468184611338
119,-93.20941138303333
120,149.42554763803057
121,-146.64668408820205
122,197.1411966303759
123,184.8032340902003
124,146.24077073210555
125,144.86404477675327
126,145.4011413318769
127,171.90022192585803
128,147.5548361577189
129,134.97538641973486
130,186.93234110214553
131,206.33608759537103
132,-155.8207636561056
133,183.63126151028882
134,-93.30894577195944
135,164.5986021446089
136,195.36129882334762
137,-60.12960554348218
138,174.1497715646711
139,161.80911583495077
140,-82.75256900053431
141,-104.56199980700306
142,-87.4892361882953
143,-97.38031212815599
144,-179.046873452677
145,225.60648231575294
146,-75.83623327474075
147,-97.44142318540686
148,-62.18935762259109
149,-60.13060833646691
150,-68.5512384868452
151,-98.79825799787534
152,-124.80693529855986
153,-43.36033479378467
154,-66.4142076295108
155,-30.727591031800003
156,-64.19228327982067
157,-64.8549064309243
158,116.25569052457928
159,-76.20313014841973
160,182.01046558975665
161,146.92839103445755
162,-90.17101399702031
163,-75.8139341901278
164,-38.993800610213896
165,-4.292910633326658
166,153.1778185863134
167,-115.32447208729732
168,27.68584808166794
169,-5.318936507517738
170,110.18931220003033
171,-12.380746640015406
172,129.07903695721092
173,20.258171318254984
174,25.77873340043917
175,152.09253728765398
176,-96.608696114859
177,149.57698229966496
178,-11.553237700080794
179,78.01759606776588
180,179.61210622893825
181,123.47251086787716
182,118.19189619297866
183,32.58067157269519
184,143.83658758287987
