episode,reward
0,-201.29669719627975
1,-125.0415069548999
2,-349.36993450911507
3,-439.6910953118336
4,-73.25412323430692
5,-149.44481988343702
6,-304.82888086035143
7,-86.4138021937664
8,-513.220147491709
9,-471.38333334539095
10,-265.38305407244883
11,-159.58337535924395
12,-84.56555739925615
13,-106.8045992555787
14,-110.01801847788653
15,-241.64361894530674
16,-69.64261712966244
17,-144.81948222499125
18,-243.45893103389483
19,-209.6844265496574
20,-32.02459618493265
21,-67.73728160619162
22,-199.06241335632282
23,-162.558953967714
24,-289.6474205280708
25,-234.24270771792104
26,-378.5974770849027
27,-26.255904728935604
28,-291.68542468086383
29,-325.2606448611675
30,-141.37230367163423
31,-135.35713381496464
32,-38.44567890880242
33,-20.018312244814908
34,-575.9812245542762
35,-274.4533873481586
36,-262.4226179700655
37,-170.98005043059322
38,-396.30017783292885
39,-347.41288080484634
40,-51.44287265207785
41,-152.91901257404595
42,-71.89902689626507
43,-70.32444873165446
44,-334.75915297424854
45,-149.88941296338882
46,-195.02494040522637
47,-102.12522479914429
48,-62.86629537880279
49,-262.6761478269147
50,-8.067081375054599
51,-41.32787634207505
52,-45.35768257235068
53,-72.75673850654928
54,-111.22801419964804
55,-102.99762296349024
56,-171.4696256240528
57,-81.81387752508363
58,-399.0722511561615
59,-137.1851913060912
60,-371.30861810927377
61,-265.4849689801989
62,-75.81601156400765
63,-40.31073734300735
64,-241.53905897041312
65,-135.51691552663698
66,-77.87033138955753
67,-86.47876277436959
68,-140.94475769595985
69,-114.49912218020256
70,-26.024884992547612
71,-273.8843941193953
72,-112.91775902650225
73,-206.5345823144507
74,-202.66424165106102
75,-192.61479451318542
76,-75.60813740850423
77,-232.23363367504356
78,-9.425861590128207
79,-151.9360167518353
80,-116.55244946567561
81,-119.36487952960161
82,-11.58834756802105
83,-267.247897741082
84,-130.0532081371795
85,-205.03621268166347
86,-131.20124784357012
87,-102.54247337154493
88,-138.21192285600122
89,-196.09680089229545
90,-87.98038487434167
91,13.043794253926961
92,-109.26657689833692
93,-110.47935474053341
94,-79.77704252341331
95,-63.70079593042379
96,-97.64341658842285
97,-26.08206548863653
98,-33.334870155225445
99,-97.55918075007786
100,56.55632144575798
101,-93.1035504084354
102,-242.2396191897117
103,-48.52213110082218
104,-53.82869578164756
105,-36.80633391295615
106,-70.26935849564592
107,-92.32424315659551
108,-91.72752902539337
109,-57.56953918783455
110,-85.61785273734331
111,-69.91674593451077
112,-165.14024153562775
113,-44.83687812217917
114,-85.64718543513516
115,-47.85473455780736
116,-336.6738731980195
117,-59.84227151691237
118,-134.0544453070554
119,-140.27305811669277
120,-57.71937239867627
121,-72.85350575626244
122,-194.78611688900875
123,-17.976892948211912
124,-0.4282996272877426
125,-137.42485301212497
126,-122.25195950740162
127,-96.13111914649123
128,-199.35455863211743
129,-62.972347913898105
130,-81.8087350649079
131,-38.28234141039411
132,-17.114999560495903
133,-46.77470488990427
134,-75.42915156458936
135,-73.52775749259033
136,-201.69229204149747
137,-100.57179113696209
138,-294.67651388746424
139,-77.70953692519853
140,-76.17020570714831
141,-44.1698248651044
142,-62.547593156694795
143,65.39658297497843
144,-19.24990970650758
145,-184.44934529307903
146,-33.33445861770828
147,-56.16076592420201
148,-14.894012604110173
149,-201.8518895617567
150,-41.21244934577021
151,10.31795501930614
152,-92.06035825859831
153,-192.66555585246294
154,-58.503334815046124
155,-26.085949247214913
156,-40.67674148822552
157,-90.88814951499431
158,-79.9172678919765
159,-16.065291899729246
160,47.66090904388702
161,9.081688589500502
162,-18.162575205406114
163,-1.7075690861047264
164,-65.09527752639329
165,-45.712048442998935
166,24.437441255279367
167,-58.015168054702094
168,-59.17603142446531
169,-67.11908935853975
170,-25.071572366498202
171,-105.32759424220416
172,-38.07755447248712
173,-52.134073713674695
174,-155.1196107662811
175,-140.7411292437019
176,-43.539428998250884
177,-92.25887366851144
178,-71.44005979837391
179,-77.4846799953337
180,-11.082914883188892
181,-10.11520859787261
182,-74.42351357712197
183,-32.052791464172486
184,-222.74779761295582
185,-5.490901910153042
186,-31.864922301348443
187,-65.33713804909277
188,16.667806740565126
189,-54.27319991611566
190,-145.10180513772866
191,9.771017316022167
192,-38.18765394271928
193,-46.11093206668668
194,-13.471163562772091
195,16.421170228224582
196,-19.7691540954052
197,37.023066668163324
198,-18.292524740362353
199,-62.74704744256688
200,-116.09259265343961
201,-167.58748656257058
202,-164.42522660454853
203,-3.673094485242231
204,38.707724199736646
205,6.7623476766470105
206,-48.4093636073689
207,-16.460942613809262
208,-365.1022731652536
209,-39.253637244377046
210,-13.453838232927922
211,-170.1400024536752
212,28.908534677854906
213,-3.8683645217133122
214,-81.46078131650708
215,-21.756945006440546
216,-112.30456924256615
217,-62.9308371169157
218,-14.276396406455405
219,-83.162770370917
220,0.027651486199255615
221,3.2292332988136803
222,-13.381413453465754
223,-68.67659401567958
224,-73.20602231422238
225,-13.929802986793208
226,-50.784823700678444
227,-40.25819915298305
228,-7.437769706890748
229,-98.15872841504448
230,-19.440086220488993
231,-0.8229364476720191
232,16.863795153925537
233,1.579946092377341
234,-25.109173573284465
235,-183.5229458267836
236,-40.93333347624848
237,-90.17236488231839
238,38.55712356736902
239,-21.958329236734897
240,11.08119917945108
241,-41.276128112327925
242,38.18416884531223
243,43.14319630008115
244,-46.48153966962946
245,-58.356680204757524
246,-9.58725678678546
247,-87.57371630870692
248,-101.58904573004646
249,17.31256379680768
250,-224.86078886389816
251,-24.081149349835655
252,-50.1861962373448
253,-29.39602413905321
254,-6.6948620490318405
255,-7.765660141707357
256,-16.013309027248766
257,11.130894949183345
258,-134.99606972070526
259,-46.98752807612176
260,-56.036579333357764
261,6.4896729732746365
262,4.748147533420186
263,-30.393187407481633
264,4.318605990384086
265,44.33327178374445
266,-103.87354039236705
267,-35.6911371288833
268,-149.3922419461574
269,-160.47712463080563
270,-149.25879005557204
271,-149.43262488277892
272,30.549367036018623
273,49.110248776485065
274,-55.42139087127015
275,66.70426998611268
276,-114.93431451653126
277,-125.01423487787395
278,-2.4606766852508875
279,3.180552406044818
280,58.69439693071582
281,49.175821870188486
282,-52.74983380587578
283,14.738027102819261
284,-136.55506326195206
285,0.6829367715610246
286,81.04876345941746
287,39.02268185067851
288,-27.69568592945349
289,-38.220893792500405
290,-205.18823700688054
291,20.088335188880578
292,-112.17377050246209
293,57.71246082331729
294,-187.09367161936336
295,-134.78735331701222
296,74.82580046036783
297,-122.025543015975
298,44.932045245911155
299,91.06775152767165
300,69.52191587208658
301,-16.825922437672077
302,30.354972683437182
303,68.57778786219467
304,62.56742953611851
305,19.942838805511276
306,32.3640496113373
307,49.125435442511304
308,42.12435041059065
309,33.94090891355111
310,5.287814613880428
311,53.96391843348619
312,57.999221042667415
313,26.25373019734721
314,51.243535880054004
315,52.46304149107452
316,82.09906783592808
317,119.83836693567423
318,107.65950536741491
319,100.73793161953539
320,85.92139679773192
321,-192.63489931328633
322,93.16318296904132
323,135.59805507704175
324,97.83018570820605
325,81.82925399074261
326,27.190982141978964
327,92.45912626641724
328,96.32897651195607
329,63.70290779878159
330,95.44300443050278
331,69.2675837273259
332,56.30967092655842
333,84.1086092672188
334,145.89095735948814
335,135.47959140321
336,83.93415449668248
337,155.50152687096767
338,86.59477955623302
339,126.72447515178665
340,149.8301384886399
341,136.27580859914534
342,-20.57512972143182
343,111.4088931904962
344,113.20189334082542
345,112.67773318630434
346,130.1911478076764
347,149.4636773601998
348,100.7801500968589
349,103.0225667569325
350,21.594233820840085
351,158.64183071231847
352,143.33660305604786
353,232.75818359383487
354,210.1374227752316
355,125.91293491776418
356,83.31271475621472
357,69.11495736354
358,140.88728438762325
359,-2.181752090418769
360,127.06935241359304
361,108.59726694585865
362,250.94051838827858
363,132.20850551853934
364,123.35060786890563
365,99.21575002506485
366,117.51132118613252
367,2.757042526137906
368,6.075195570376971
369,165.34017424259432
370,-19.067498153608735
371,69.6435924647647
372,78.42180816871131
373,-22.065242422219956
374,130.37367232888494
375,134.00084809648746
376,-39.167005208350275
377,138.78082133430334
378,152.94238363135221
379,132.29894613534296
380,244.25063199289707
381,86.26876803616737
382,170.26498637273636
383,141.32065192020067
384,239.8053591071421
385,138.35405346143722
386,124.58624557995975
387,89.25790224847722
388,176.22875869354942
389,118.34299217504076
390,136.08010877123616
391,256.5829571616481
392,-9.87639781414929
393,65.00474985693481
394,109.58964382814523
395,238.422648910311
396,236.54422695289708
397,161.40376417643913
398,178.14269523547568
399,173.6146880800576
400,73.32236365035824
401,228.44974409694595
402,139.93191729688843
403,-9.932526266778737
404,247.54899798975032
405,249.77812052089124
406,145.47181212716134
407,149.44593871677063
408,0.23685757365309712
409,132.59159066127296
410,-28.667831195994168
411,148.3525433578836
