episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-270.22558083078366
5,-122.17406221090614
6,-82.77667958705413
7,-253.2053391947935
8,-254.1990370937907
9,-126.44584086573866
10,-159.46627728586446
11,-100.38154990010227
12,-105.11934379262607
13,-129.7859091836123
14,-132.275908095501
15,-199.4126272963877
16,-130.78642050008057
17,-354.3095879390185
18,-220.77734803265992
19,-368.32730506889635
20,-130.57242556281872
21,-333.2029441163596
22,-116.40681328857974
23,-87.18763035788206
24,-131.8491789775108
25,-95.24503461974305
26,-383.7825590892845
27,-281.5627173256188
28,-77.44450748467983
29,-117.59812549545265
30,-186.1359649191137
31,-206.14846557648474
32,-301.88474219517127
33,-287.2552167429111
34,-267.9806956457207
35,-281.1315502705794
36,-395.69704138931746
37,-158.16699449176724
38,-62.26121992491734
39,-106.40972933097783
40,-103.93676630617007
41,-142.19396817155243
42,-207.07259991977418
43,-219.8553169963473
44,-67.34279239459002
45,-132.16757786384574
46,-241.52797015582266
47,-80.3174656568644
48,-153.43998057045235
49,-64.88434954466871
50,-98.87358757568336
51,-245.53228095773008
52,18.76782222327978
53,-98.83234523788377
54,-115.41998923645772
55,-197.9451971314689
56,-47.120320029639224
57,-69.33921011126897
58,-70.05519566286532
59,-73.00478379762893
60,-18.863171460119275
61,-341.36572073570653
62,-25.563795476398
63,-192.3201120308339
64,-77.18661269489996
65,-89.55221596722507
66,-124.27654765097463
67,-107.26360722775449
68,-204.59435509599732
69,-64.37488171884263
70,-358.19978969408595
71,-161.57906523805866
72,-181.51684995956478
73,-158.83437015099983
74,-57.75244059761522
75,-244.03735646539351
76,-144.31904545461916
77,-86.18258492544302
78,-61.888173012412594
79,-44.642101544621255
80,-355.3363021467587
81,-58.48947464723507
82,-133.21713896985764
83,-165.35753410002638
84,-74.20186023103713
85,-102.02474249727308
86,-74.24773551147271
87,-81.36403112577038
88,-122.7939777443597
89,-40.62072846852888
90,-127.82833745671871
91,-102.72933453615481
92,-116.53360385536976
93,-271.1035788256642
94,-94.41114683037291
95,-30.409544750788953
96,-39.17172019110595
97,-87.06018592723144
98,-12.873318917566777
99,-72.79896759704957
100,-54.67761771414884
101,-102.30540205787642
102,-186.38704719865547
103,19.254613386851375
104,-274.9747128380339
105,-110.21594046398641
106,-87.1132753256278
107,-98.31299746594988
108,-111.98619799428376
109,-47.048666249619046
110,-165.51724011356768
111,-160.957746458476
112,-105.77218044415334
113,-3.245084153673872
114,-74.38328950106411
115,-126.38172119156363
116,-71.72426001378079
117,-38.09810614224165
118,-93.05953001200369
119,-95.62743304278047
120,-89.52322862279426
121,-261.3507840499705
122,-83.74524280344787
123,-245.19659391175847
124,-124.80704721609165
125,-26.802943606065057
126,-121.4042062140131
127,-305.08599150958173
128,-71.92034786140206
129,-72.580446444741
130,-72.44224677345021
131,-83.47736535478685
132,-96.45207384599793
133,-266.12377268106025
134,-75.9117016232046
135,-123.84212029949938
136,-329.8762692341544
137,-115.51121692331964
138,-79.67886465299264
139,-107.09450224171022
140,-77.18874524157862
141,-107.93192724627113
142,-104.98825139623612
143,-58.169374620244206
144,-129.69495585505243
145,-32.99550731568999
146,-58.50185469783455
147,-74.0094528616425
148,-6.569769622103934
149,-65.37894750164543
150,-155.7527448919984
151,-79.1740274402545
152,-113.08746261325427
153,-111.95101445152056
154,-235.2553057761153
155,-67.2929668593926
156,-45.470273913590276
157,-59.92515831595399
158,-108.56746399559677
159,-78.90950369792917
160,-80.56876298772013
161,-86.83909726382731
162,-40.19775477874927
163,-48.80786489563462
164,-112.67285485989446
165,-131.63177495517112
166,-140.22593141437855
167,-111.66772295724246
168,-115.50726661341004
169,-80.58320715231358
170,-35.82049867034918
171,-321.38503627128785
172,-68.73268225105677
173,-53.71907857534636
174,-38.68520020977229
175,-11.257168519757045
176,-17.852574314091513
177,-112.24544685883762
178,2.5025948352865726
