episode,reward
0,-217.00174347312804
1,-143.9539512645716
2,-117.20004142244912
3,-155.08373448844048
4,-415.17662494578946
5,-123.68885635170288
6,-81.4388200154475
7,-232.0567870681207
8,25.8683602010927
9,-139.92549010092137
10,-195.95345954982446
11,-161.56887277662935
12,-129.05133460292285
13,-219.37282583756524
14,-85.4395179094828
15,-149.35710557917417
16,-162.48350001481197
17,-239.00669497426023
18,-413.2070000858862
19,-308.13946144647116
20,-301.62860374469153
21,-132.962192817764
22,-102.19060121924024
23,-224.7588832004396
24,-36.65439630333596
25,-112.39318887482969
26,-62.74472311746831
27,-102.39141112568703
28,-107.74892652457656
29,24.97290380283684
30,-149.39058506269248
31,-552.2951809305321
32,-335.72735582405494
33,-226.30935178071653
34,-93.83381667040194
35,-42.91715694659851
36,-141.72534312591486
37,-197.7752736384358
38,-156.38771608745344
39,-163.42344176440145
40,-195.88715224410083
41,-306.2555801028093
42,-178.9232517788501
43,-204.81386641355755
44,-78.36498800699012
45,-127.19717559720556
46,-244.33226438550471
47,-83.42322005788141
48,-147.02625202846497
49,-165.78608365234302
50,-159.43163119491004
51,-76.74465628878119
52,-87.79463659404949
53,-101.00493992401567
54,-506.4192292384097
55,-57.826145805317395
56,-74.36310939440963
57,-83.35293504593557
58,-9.897446140783515
59,-203.89250828209032
60,-93.00928186317554
61,-92.97117643887543
62,-84.46782537939825
63,-180.47058174493282
64,-99.40780321069285
65,-90.62134661115145
66,-94.08045465325588
67,-12.851360918771405
68,-100.30232836219919
69,-175.00517314965202
70,-64.7342742560503
71,85.0326235734921
72,-64.33785685049594
73,-82.29519601375067
74,-112.45923854291507
75,-145.9820635469464
76,-15.587135811386247
77,-103.94924566396817
78,-41.08305092961285
79,-125.52591565235943
80,-124.61802304734229
81,-136.10945887716915
82,-44.36859891676396
83,-120.98675019886683
84,-80.0909139555407
85,-332.1598835787245
86,-244.76107783071106
87,-131.03958910725004
88,-78.55255377044219
89,-215.5070982797739
90,-249.72825598549662
91,-74.3145443708272
92,-110.93791526978863
93,31.88026161506528
94,-55.351587737230965
95,-190.7090961482769
96,-360.9102669375246
97,-96.95064329465117
98,-142.78332755451726
99,-69.31871974855362
100,-74.80571406655295
101,-115.8685540489889
102,-44.96541059513804
103,-376.1608682085321
104,-121.98211125855269
105,-60.94107121530868
106,-280.90977710898164
107,-118.05543292340226
108,-44.95928181675136
109,-24.452203777618124
110,-114.75260386727405
111,-33.71969683430213
112,-124.04268892200982
113,-140.6195853785177
114,-177.21726711952178
115,-107.41696410742273
116,-73.5132758552702
117,-73.83044218718899
118,17.411495310098758
119,-53.66009199877176
120,-101.38278687799533
121,-124.57042635636593
122,-74.49918079763538
123,-65.37452563063374
124,-62.6029533188657
125,-132.44552868808375
126,-79.39028635647776
127,-133.93905822315324
128,-148.63710700022727
129,-124.9806664505294
130,-77.09060810730035
131,-122.42624615564732
132,-125.15239793898445
133,-39.321337020610386
134,-109.48453434372591
135,-72.0284949156588
136,-189.980070785587
137,-99.9080220078867
138,-84.88927534123535
139,-127.55089501875594
140,-87.94303953885438
141,-4.01889814609963
142,-98.51007104248966
143,-186.26158119572744
144,-130.88388473858654
145,-116.99675309623356
146,-94.13697670951242
147,9.027099889908442
148,-82.72888294737382
149,-72.57164017065004
150,-73.97678546045213
151,-314.3873690149568
152,-52.259579965308504
153,-116.59563965001084
154,-35.74967304731072
155,-75.25755662722997
156,-84.72574504044246
157,-87.15774430976396
158,-74.93375309110789
159,-56.88000515224246
160,9.975959327629752
161,-44.206519645944454
162,-29.560556531237026
163,-37.21467991116063
164,-77.66195274125917
165,-74.81732284213943
166,-58.84860898887585
167,-24.485977814156143
168,29.684312108831932
169,-61.477820872605875
170,-64.64934826577964
171,-93.10536363166584
172,-119.41551894034023
173,-16.964891372374822
174,-86.9874968988149
175,-11.757775048021017
176,-121.86599138035857
177,-100.66908005229173
178,-54.89982473415225
179,-67.28106129067724
180,-50.01037636740024
181,-32.29462595911906
182,-195.1894145078997
183,-74.9303629573769
184,-60.783019317376755
185,-81.67924286547088
186,-66.37713069639526
187,-36.19677234478922
188,-29.964883590726217
189,-36.20946840765657
190,-98.14907882606678
191,-80.09778265797237
192,7.41580358472406
193,-1.667075370661152
194,54.23181104627372
195,-43.39827765308133
196,-25.62653606259019
197,-94.64622348005437
198,-65.81815301368175
199,-7.732493632002601
200,6.4044856465106506
201,-14.138092223472157
202,-79.27917868653967
203,-48.82322855585766
204,-5.369750143022841
205,-75.9899706181823
206,-32.026761838659354
207,-67.14478953630928
208,-21.43136042000245
209,-0.4747618531031037
210,-73.32155592912125
211,-18.420817530166318
212,-48.08529266601721
213,-51.34337261177143
214,-36.87871096715975
215,-39.03204357138803
216,-42.04226809561034
217,44.293717712164124
218,22.05409732602795
219,-104.23324896676586
220,-22.509379349959687
221,-43.57251606430083
222,1.982540775625651
223,-42.5043771548541
224,-102.88203941792491
225,-0.25344928727835736
226,-32.00643525058189
227,14.183379092342847
228,0.7804310177025684
229,-31.893244835281962
230,-2.680433338260258
231,-12.199071939389796
232,7.499618117249639
233,-25.166447537197257
234,-126.22689050802518
235,-36.9955523157855
236,-44.05017533639949
237,-123.86161277463134
238,-59.66427141472425
239,-59.20023504856576
