episode,reward
0,-225.60847363659911
1,-122.48452912340082
2,-235.58109505229123
3,-146.99823082832717
4,-270.22558083078366
5,-100.49086808814779
6,-43.30577692906732
7,-222.79189549911956
8,-234.37066244643935
9,-104.14936713201237
10,-202.01578588419605
11,-198.0299423874306
12,-224.59585843370718
13,-288.7186719644658
14,-120.60692139334512
15,-124.49497358775668
16,-38.670691505423676
17,-363.78047665719936
18,-224.84699772408817
19,-89.12194315094789
20,-139.58811692522326
21,-67.17891104823809
22,-182.3737662172984
23,-159.1867764774526
24,-90.00580429987129
25,-98.87039260324899
26,-376.82594587805306
27,-87.1122137657631
28,-274.5783434237962
29,-219.97439296831766
30,-165.96429055249348
31,-51.86298643708918
32,-88.7337693464431
33,-379.91812374233575
34,-86.18926780726825
35,-139.0095883724794
36,-362.3845530581639
37,-126.819029159928
38,31.335981746629216
39,-82.29768690394658
40,-98.11273830430314
41,-130.61033978140372
42,-210.07695386063043
43,-62.1412456504778
44,-63.20021987538217
45,-86.28358884919643
46,-198.91829432945232
47,-151.57877457472227
48,-330.0379691110793
49,-119.18680011024536
50,-207.88172326656752
51,-78.69312192059296
52,-134.47384821247567
53,-209.0683907324842
54,-86.38692362319713
55,-120.31080379068047
56,-94.63295008681992
57,-103.69633031656083
58,-106.45459297106352
59,-85.86674473871545
60,-170.95065233524343
61,-181.42256199823436
62,-49.85687911807827
63,-82.62172596216517
64,-118.28566289920518
65,-152.15698771647538
66,-116.52950055609955
67,-191.353802122361
68,-57.68108527582905
69,-105.31032262877771
70,-172.09280636174572
71,-96.55850096332797
72,-176.2048018867941
73,-106.92456270870417
74,-123.96662300181733
75,-75.14324220974609
76,-49.419709248800984
77,-117.56264403553384
78,-142.86496502076344
79,-197.97727486551196
80,-254.8396785530474
81,-82.85102764608375
82,-120.71862225168272
83,-84.89873176017696
84,-129.03254297134458
85,-170.50517446363887
86,-122.75906991660244
87,-315.00331599221545
88,-67.47769509375988
89,-246.55076907012312
90,-76.85947430541923
91,-71.57519585935083
92,-141.12856119684523
93,-47.16269611432373
94,-102.92412314768991
95,-133.6370191676787
96,-139.87815906414062
97,-82.53028364521413
98,-172.1757566831122
99,-53.08051338563044
100,-119.75346682196911
101,-11.500880900829884
102,-18.656143220291938
103,-106.33985059106178
104,-140.43878214847263
105,-88.35703631350316
106,-103.49820717883306
107,-120.20629343150398
108,-112.15432396701385
109,-139.2128482898334
110,-35.61574641644883
111,-158.19608404254566
112,-82.98090178681103
113,-115.82718491545003
114,-69.82652755054819
115,-49.99817519685563
116,-201.44161624515533
117,-105.7611831279284
118,-105.72942332387503
119,-91.81838538675933
120,-118.83106240539155
121,-250.19934304332165
122,-44.188235342073455
123,-97.16242015489227
124,-71.96408759811943
125,-61.18727942497752
126,-94.19216120706369
127,-61.03839398490769
128,-51.45784351336988
129,-50.79295958570715
130,-87.33951367681519
131,-143.01094586458606
132,-179.173212762967
133,-85.01925382556384
134,-49.616299715113044
135,-166.49380738426154
136,-61.27665000347565
137,-70.93025601559572
138,-126.02757980306069
139,-57.617421013827965
140,-58.06015825121278
141,-102.21137998008038
142,-41.98623753275487
143,-176.3687364279298
144,-40.786677962673465
145,-70.94585667007564
146,-89.7938351207874
147,-143.39526716743188
148,-65.18319731481785
149,-60.554900780996476
150,-65.66058563093567
151,-48.09687202945281
152,-100.95189832095696
153,-91.96277845503245
154,-54.809119450936095
155,-64.22534298905089
156,-18.84779393924549
157,-74.18055468236298
158,-101.97572180871803
159,-104.23803724936971
160,-96.93498403461683
161,-67.94794095920736
162,-34.92304696567116
163,-33.334222366191455
164,-122.76119282740585
165,-84.38333881223808
166,-44.70568781110055
167,-75.66028149665206
168,-60.656727071027845
169,-47.36174279811705
170,-42.442822963040605
171,-36.774840666471675
172,-52.369224515481115
173,-33.686420040241686
174,-70.94258608564992
175,-56.20711747412993
176,-19.866769927503668
177,-71.26792147071595
178,-35.44504446045198
